Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”,Name: “Table 1 of 1 on page 23 of 86”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,
,,Repair and Replace Bridges - Major,Repair and Replace Bridges - Major,Repair and Replace Bridges - Major,Repair and Replace Bridges - Major,Repair and Replace Bridges - Major,Repair and Replace Bridges - Major,,
Department,,,,,,Project Description,Project Description,Project Description,
Public Works,,,,,"Provide funds for the replacement, repair, upgrade, or","Provide funds for the replacement, repair, upgrade, or","Provide funds for the replacement, repair, upgrade, or","Provide funds for the replacement, repair, upgrade, or","Provide funds for the replacement, repair, upgrade, or"
,,,,,demolition of key bridge structures that are in significant,demolition of key bridge structures that are in significant,demolition of key bridge structures that are in significant,demolition of key bridge structures that are in significant,demolition of key bridge structures that are in significant
Account #,,,,,stages of deterioration.,stages of deterioration.,The next planned bridge is,The next planned bridge is,The next planned bridge is
4000 10 3020,,,,,Granby Street over the Lafayette River.,Granby Street over the Lafayette River.,Granby Street over the Lafayette River.,Granby Street over the Lafayette River.,
Customers Served,Customers Served,,,,,,,,
Residents v,Business v,City Services,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"2,000,000","2,000,000","1,000,000","1,000,000","3,000,000","2,000,000","9,000,000"
FY 2011 Approved,,"750,000","2,000,000","2,000,000","1,800,000","2,000,000","3,000,000",N/A,"9,550,000"
Operating Budget,,N/A,,0,0,0,0,0,0
Impact,,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,"200,000",,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,,
Site Improvements,,,"1,800,000",,Prior Capital Funding,Prior Capital Funding,,"12,451,208",
Construction,,,0,,FY 2012 Approved,FY 2012 Approved,,"2,000,000",
Inspections / Permits,,,0,,Capital Share Remaining,Capital Share Remaining,,"7,000,000",
,Total,,"2,000,000",,Project Total,Project Total,,"21,451,208",
,,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,Transportation CIP - 369,Transportation CIP - 369
