Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”,Name: “Table 1 of 1 on page 65 of 76”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,
,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,,
SITE ACQUISITION I PURCHASE SERVICES,SITE ACQUISITION I PURCHASE SERVICES,1.0.90.0.661 00 .....,1.0.90.0.661 00 .....,,,,,,,PAGE 51,PAGE 51
CODE,BUDGET FUNCTION,,2005/2006,,2006/2007,,2007/2008,,+INCREASE,,
,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(- DECREASE),%,
3000,PURCHASE SERVICES,$,"11 ,133",$,"10,550",$,"12,000",$,"1,450",13.7%,13.7%
,TOTAL,S,"11 ,133",$,"10,550",$,"12,000",$,"1,450",13.7%,13.7%
2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,6/1 2/2007,6/1 2/2007,7:37 AM
