Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”,Name: “Table 1 of 1 on page 65 of 212”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,,
PRIOR YEAR A CCOMPLISHMENTS,PRIOR YEAR A CCOMPLISHMENTS,PRIOR YEAR A CCOMPLISHMENTS,PRIOR YEAR A CCOMPLISHMENTS,PRIOR YEAR A CCOMPLISHMENTS,PRIOR YEAR A CCOMPLISHMENTS,,,,,,,
•,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent,Implemented the GPS Electronic Monitoring Program for an average daily population of 45 non-violent
,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.,offenders per day to provide intensive supervision in the community while serving a punitive sentence.
,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,This program provides the jail an additional 45 beds for more serious offenders.,Future plans are to,Future plans are to
,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,expand the program to 75 non-violent offenders.,A total of 217 offenders serve their jail sentence on,A total of 217 offenders serve their jail sentence on,A total of 217 offenders serve their jail sentence on,A total of 217 offenders serve their jail sentence on,A total of 217 offenders serve their jail sentence on
,GPS in 2010.,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over,GPS Electronic Monitoring will increase the revenue to the City from the state by over
,"$160,000 in per diems for FY 2011.","$160,000 in per diems for FY 2011.","$160,000 in per diems for FY 2011.","$160,000 in per diems for FY 2011.","$160,000 in per diems for FY 2011.",,,,,,,
•,"The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and","The Sheriff's workforce provided 164,359 hours of labor responding to Civic League work request and"
