Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”,Name: “Table 1 of 1 on page 10 of 212”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,
Department Goals and Measures,Department Goals and Measures,Department Goals and Measures,Department Goals and Measures,,,,
,,Strategic Priority: Public Accountability,Strategic Priority: Public Accountability,Strategic Priority: Public Accountability,Strategic Priority: Public Accountability,,
Goal,Goal,,,,,,
Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City,Continue to provide premier independent audit and related services that ensure accountability of City
resources and compliance with applicable regulations and laws.,resources and compliance with applicable regulations and laws.,resources and compliance with applicable regulations and laws.,resources and compliance with applicable regulations and laws.,resources and compliance with applicable regulations and laws.,,,
,,,FY 2009,FY 2010,FY 2011,FY 2012,
Measure,Measure,,,,,,Change
,,,Actual,Actual,Approved,Approved,
"Number of audits, investigations,","Number of audits, investigations,","Number of audits, investigations,",,,,,
,,,7,7,9,9,0
"inquiries, and other reports issued.","inquiries, and other reports issued.","inquiries, and other reports issued.",,,,,
Percentage of recommendations,Percentage of recommendations,Percentage of recommendations,,,,,
,,,95,95,95,95,0
accepted/implemented by management.,accepted/implemented by management.,accepted/implemented by management.,,,,,
Position Summary,Position Summary,,,,,,
,,,,,FY 2011,,FY 2012
,,,,,Approved,,Approved
,,Pay Grade,Minimum,Maximum,Positions,Change,Positions
Assistant City Auditor / Audit,Assistant City Auditor / Audit,,,,,,
,,MAP008,"43,481","69,509",1,0,1
Analyst,Analyst,,,,,,
Assistant City Auditor II,Assistant City Auditor II,MAP009,"46,289","74,003",4,0,4
City Auditor,City Auditor,CCA001,"64,848","114,132",1,0,1
Deputy City Auditor,Deputy City Auditor,MAP012,"56,106","89,693",1,0,1
Total,Total,,,,7,,7
80,City Auditor,,,,,,
