Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”,Name: “Table 1 of 1 on page 88 of 214”
Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88
,,,,,,,,
,,Priority: Lifelong Learning,Priority: Lifelong Learning,Priority: Lifelong Learning,,,,
Goal,,,,,,,,
Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,,,,,,,
Objective,,,,,,,,
Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,Increase accessibility to lifelong learning opportunities by increasing the number of public computers,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2012,FY 2013,
Measure,,,,,,,,Change
,,Actual,Actual,Actual,Approved,Approved,Approved,
Maintain number of public computers,Maintain number of public computers,,,,,,,
available in computer labs and resource,available in computer labs and resource,600,,630,,650,650,0
centers,,,,,,,,
,"Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity","Priority: Accessibility, Mobility and Connectivity",,,
Goal,,,,,,,,
Increase access to city services and information,Increase access to city services and information,,,,,,,
Objective,,,,,,,,
"Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to","Optimize use of social media and web tools to communicate to the public information on city services, and to",
receive feedback from them on city services,receive feedback from them on city services,,,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2012,FY 2013,
Measure,,,,,,,,Change
,,Actual,Actual,Actual,Approved,Approved,Approved,
Increase aggregate number of subscribers to,Increase aggregate number of subscribers to,,,,,,,
the city's social media presence (new,the city's social media presence (new,0,,0,"19,968","19,968","40,000","20,032"
measure),,,,,,,,
Increase aggregate number of on-line,Increase aggregate number of on-line,,,,,,,
,,32,,40,,49,60,11
applications and services,applications and services,,,,,,,
EXPENDITURE S UMMARY,EXPENDITURE S UMMARY,,,,,,,
,,FY 2010,FY 2010,,FY 2011,,FY 2012,FY 2013
,,Actual,Actual,,Actual,,Approved,Approved
Personnel Services,,"$8,177,296","$8,177,296","$8,265,760","$8,265,760",,"$8,641,505","$8,863,480"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","($1,675,497)","($1,675,497)","($1,486,792)","($1,486,792)","($1,462,945)","($1,462,945)","($1,469,445)"
Contractual Services,Contractual Services,"$3,412,320","$3,412,320","$2,729,380","$2,729,380",,"$3,163,840","$3,498,440"
Equipment,,,$0,,"$43,748",,$0,$0
Total,,"$9,914,119","$9,914,119","$9,552,096","$9,552,096","$10,342,400","$10,342,400","$10,892,475"
APPROVED FY 2013 BUDGET ACTIONS,APPROVED FY 2013 BUDGET ACTIONS,,,,,,,
•,Update personnel expenditures,,,FY 2013:,FY 2013:,"($55,561)","($55,561)",
,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the,Technical adjustment to update the department’s cost for personnel services. The position count shown in the
,"position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and","position summary table reflects updates in staffing due to administrative actions, creation, consolidations, and"
,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.,reorganization efforts. This adjustment reflects the corresponding funding needed in FY 2013 for these actions.
,"The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,","The adjustment also reflects rate revisions for contributions related to the Norfolk Employee Retirement System,"
,"Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,","Virginia Retirement System (VRS) as appropriate, group life insurance and health care premiums. For FY 2013,"
,"the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate","the approved budget assumes a VRS rate increase from 8.95 percent to 11.74 percent, a group life insurance rate"
,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,increase from 0.34 percent to 1.19 percent and an increase in health care of 7.7 percent. These are routine,
,actions which occur at the beginning of each budget cycle.,actions which occur at the beginning of each budget cycle.,,,,,,
190,Information Technology,,,,,,,
