Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”,Name: “Table 1 of 1 on page 196 of 214”
Table: 196,Table: 196,Table: 196,Table: 196,Table: 196,Table: 196,Table: 196,Table: 196
,,,,,,,
,Priority: Well-Managed Government,Priority: Well-Managed Government,Priority: Well-Managed Government,,,,
Goal,,,,,,,
Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,,,,,
Objective,,,,,,,
Reduce lost work days through minimizing job related back injuries,Reduce lost work days through minimizing job related back injuries,Reduce lost work days through minimizing job related back injuries,,,,,
,,FY 2010,FY 2011,FY 2012,FY 2012,FY 2013,
Measure,,,,,,,Change
,,Actual,Actual,Approved,Approved,Approved,
Decrease percent of lost work hours due to,Decrease percent of lost work hours due to,,,,,,
,,0,0,,66,66,0
job related back injuries (new measure),job related back injuries (new measure),,,,,,
EXPENDITURE S UMMARY,EXPENDITURE S UMMARY,,,,,,
,,FY 2010,,FY 2011,,FY 2012,FY 2013
,,Actual,,Actual,,Approved,Approved
Personnel Services,,"$35,975,922","$36,275,096","$36,275,096","$37,594,481","$37,594,481","$37,557,540"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","$1,981,050","$2,059,440","$2,059,440",,"$2,359,655","$2,268,843"
Contractual Services,,"$345,544",,"$321,527",,"$333,764","$320,764"
Equipment,,"$1,028",,$0,,$0,$0
Total,,"$38,303,544","$38,656,063","$38,656,063","$40,287,900","$40,287,900","$40,147,147"
ESTIMATED A PPROPRIATION FOR S PECIAL REVENUE S UMMARY,ESTIMATED A PPROPRIATION FOR S PECIAL REVENUE S UMMARY,ESTIMATED A PPROPRIATION FOR S PECIAL REVENUE S UMMARY,ESTIMATED A PPROPRIATION FOR S PECIAL REVENUE S UMMARY,ESTIMATED A PPROPRIATION FOR S PECIAL REVENUE S UMMARY,,,
"The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,","The following special revenue summary presents additional funds received by the department through grants,"
"donations, and dedicated state and federal appropriations.","donations, and dedicated state and federal appropriations.","donations, and dedicated state and federal appropriations.",These funds are generally multi-year appropriations,These funds are generally multi-year appropriations,These funds are generally multi-year appropriations,These funds are generally multi-year appropriations,These funds are generally multi-year appropriations
and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions,and can continue from one fiscal year to another. These monies are dedicated to specific activities and/or functions
and are nontransferable. Grants are not guaranteed annually.,and are nontransferable. Grants are not guaranteed annually.,and are nontransferable. Grants are not guaranteed annually.,,,,,
,Dollars,,Source,,,,Pos #
,,Assistance to Firefighters Grant Program,Assistance to Firefighters Grant Program,Assistance to Firefighters Grant Program,Assistance to Firefighters Grant Program,,
,,Donations to Fire-Rescue,Donations to Fire-Rescue,Donations to Fire-Rescue,,,
,,Emergency Medical Services Training,Emergency Medical Services Training,Emergency Medical Services Training,Emergency Medical Services Training,,
,,,Reimbursements,Reimbursements,,,
,,FEMA Fire Prevention,FEMA Fire Prevention,FEMA Fire Prevention,,,
,Special Revenue,Fire Program Aid to Localities,Fire Program Aid to Localities,Fire Program Aid to Localities,Fire Program Aid to Localities,,
,"$1,467,016",,,,,,0
"(i.e.: Grants, Donations)",,Fireman's Heritage Program,Fireman's Heritage Program,Fireman's Heritage Program,,,
,,Four for Life Aid to Localities Funds,Four for Life Aid to Localities Funds,Four for Life Aid to Localities Funds,Four for Life Aid to Localities Funds,,
,,Hazardous Material Fund,Hazardous Material Fund,Hazardous Material Fund,,,
,,Homeland Security Grant,Homeland Security Grant,Homeland Security Grant,,,
,,State Homeland Security Grant,State Homeland Security Grant,State Homeland Security Grant,State Homeland Security Grant,,
,,Walmart Local Community Grant,Walmart Local Community Grant,Walmart Local Community Grant,Walmart Local Community Grant,,
298,Fire-Rescue,,,,,,
