Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”,Name: “Table 1 of 1 on page 68 of 214”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,,,,,,
Long-Term Goals,Long-Term Goals,Long-Term Goals,Long-Term Goals,,,,,,,,,,,,
•,Provide,a,safe,environment,for,"citizens,","workers,",and,visitors,through,the,"efficient,","effective,",and,ethical
,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,prosecution of defendants and comprehensive representation of crime victims and witnesses,,
•,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,,,,,,,,
•,Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,Increase accessibility to lifelong learning,,,,,,,,,
,,,,"Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities","Priority: Safe, Healthy and Inclusive Communities",,,,
Goal,Goal,,,,,,,,,,,,,,
"Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical","Provide a safe environment for citizens, workers, and visitors through the efficient, effective, and ethical",,
