Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”,Name: “Table 1 of 1 on page 33 of 70”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,
,,,City of Portsmouth,,,,
,,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,
,,Drainage and Street Improvements,Drainage and Street Improvements,Drainage and Street Improvements,,,
Project: 11311,Title: Update Traffic Signals @ 10 Intersection(HSIP),Title: Update Traffic Signals @ 10 Intersection(HSIP),Title: Update Traffic Signals @ 10 Intersection(HSIP),,,Status: Active Project,
,Comprehensive Plan Information,Comprehensive Plan Information,,,Project Location,,
CIE Project: N/A,Plan Reference:,Plan Reference:,,District:,,,
LOS/Concurrency: N/A,Project Need: N/A,Project Need: N/A,,Location: Citywide,,,
,,,Programmed Funding,,,,
Programmed,Appropriated,Budgeted,,Non-Appropriated Programmed CIP Funding,Non-Appropriated Programmed CIP Funding,,
Funding,To Date,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,Future Funding
"3,393,600","3,185,600","208,000",0,0,0,0,0
,,,Description and Scope,,,,
"The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection","The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection","The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection","The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection","The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection","The city accepted the sum of $3,185,600 from the VDOT in FY2010/2012 under the HSIP Program for the following traffic intersection",,
"Portsmouth Blvd/Deep Creek Blvd($250,000)","Portsmouth Blvd/Deep Creek Blvd($250,000)","Portsmouth Blvd/Deep Creek Blvd($250,000)",,,,,
"George Washington Hwy-Greenwood($145,000)","George Washington Hwy-Greenwood($145,000)","George Washington Hwy-Greenwood($145,000)",,,,,
"EffinghamSt-Portsmouth Blvd($203,700)","EffinghamSt-Portsmouth Blvd($203,700)",,,,,,
"Frederick Blvd-Deep CreekBlvd($448,200)","Frederick Blvd-Deep CreekBlvd($448,200)",,,,,,
"Towne Point Rd-Twin Pines Rd ($198,800)","Towne Point Rd-Twin Pines Rd ($198,800)",,,,,,
"George washingtonHwy-Frederick Blvd($651,300)","George washingtonHwy-Frederick Blvd($651,300)","George washingtonHwy-Frederick Blvd($651,300)",,,,,
"Portsmouth Blvd-Elmhurst Lane($566,700)","Portsmouth Blvd-Elmhurst Lane($566,700)",,,,,,
"Frederick Blvd-Portsmouth Blvd($483,800)","Frederick Blvd-Portsmouth Blvd($483,800)",,,,,,
,,,Rationale,,,,
,,,Funding Strategy,,,,
,Project Map,Project Map,,,Schedule of Activities,,
,,,,Project Activities,,From - To,Amount
,,,Project Management,,,01/00 - 06/14,"3,393,600"
,,,,,Total Budgetary Cost Estimate:,Total Budgetary Cost Estimate:,"3,393,600"
,,,,,Means of Financing,,
,,,,Funding Source,,,Amount
,,,Transfer from General Fund,Transfer from General Fund,,,"208,000"
,,,Other - Federal Funding,Other - Federal Funding,,,"3,185,600"
,,,,,Total Programmed Funding:,Total Programmed Funding:,"3,393,600"
,,,,,Future Funding Requirements:,Future Funding Requirements:,0
Fiscal Year 2014,,,14 - 33,,,Capital Improvements,Capital Improvements
