Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”,Name: “Table 1 of 1 on page 31 of 70”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,
,,,City of Portsmouth,City of Portsmouth,,,
,,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,
,,Drainage and Street Improvements,Drainage and Street Improvements,Drainage and Street Improvements,,,
Project: 11307,Title: Traffic Signal Improvements,Title: Traffic Signal Improvements,,,,Status: Active Project,
,Comprehensive Plan Information,,,,Project Location,Project Location,
CIE Project: N/A,Plan Reference:,,,District:,,,
LOS/Concurrency: N/A,Project Need: N/A,,,Location: Citywide,,,
,,,Programmed Funding,Programmed Funding,,,
Programmed,Appropriated,Budgeted,,Non-Appropriated Programmed CIP Funding,Non-Appropriated Programmed CIP Funding,Non-Appropriated Programmed CIP Funding,
Funding,To Date,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,Future Funding
"3,004,646","2,524,646",0,"120,000","120,000","120,000","120,000",0
,,,Description and Scope,Description and Scope,,,
"Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of","Throughout the City, this ongoing project provides for the replacement of outdated or damaged traffic signals and related equipment, installation of",
new traffic signals and other intersection improvements.,new traffic signals and other intersection improvements.,,,,,,
,,,Rationale,Rationale,,,
,,,Funding Strategy,Funding Strategy,,,
,Project Map,,,,Schedule of Activities,Schedule of Activities,
,,,,Project Activities,,From - To,Amount
,,,Project Management,Project Management,,07/05 - 06/18,"3,004,646"
,,,,,Total Budgetary Cost Estimate:,Total Budgetary Cost Estimate:,"3,004,646"
,,,,,Means of Financing,Means of Financing,
,,,,,Funding Source,,Amount
,,,General Obligation Bonds,General Obligation Bonds,,,"617,719"
,,,General Obligation Notes,General Obligation Notes,,,"298,767"
,,,Transfer from General Fund,Transfer from General Fund,,,"480,000"
,,,Future Bond Issuance,Future Bond Issuance,,,"108,160"
,,,Other - Federal Funding,Other - Federal Funding,,,"1,500,000"
,,,,,Total Programmed Funding:,Total Programmed Funding:,"3,004,646"
,,,,,Future Funding Requirements:,Future Funding Requirements:,0
Fiscal Year 2014,,,14 - 31,14 - 31,,Capital Improvements,Capital Improvements
