Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”,Name: “Table 1 of 1 on page 80 of 239”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,
,,,,TREASURER,TREASURER,,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,,FY 2011,FY 2011,Change,Change,Change
,FY 2008,FY 2008,,FY 2009,Revised,,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"240,302",$,"252,818",$,"258,039",$,"256,928",$,"(1,111)",-0.4%
Operating Expenses,,"36,495",,"32,793",,"34,460",,"78,810",,"44,350",128.7%
Capital Outlay,,904,,500,,500,,-,,(500),-100.0%
Totals,$,"277,701",$,"286,111",$,"292,999",$,"335,738",$,"42,739",14.6%
Personnel Summary,,,,,,,,,,,
,,,,FY 2008,,FY 2009,,FY 2010,,FY 2011,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Treasurer,,,,1,,1,,1,,1,
Deputy Treasurer,,,,1,,1,,1,,1,
Accounting Technician,,,,1,,1,,1,,1,
Clerical Assistant,,,,1,,1,,1,,1,
Totals,,,,4,,4,,4,,4,
Goals and Objectives,,,,,,,,,,,
* Maintain high collection rates and customer service.,* Maintain high collection rates and customer service.,* Maintain high collection rates and customer service.,* Maintain high collection rates and customer service.,,,,,,,,
* Maintain state office accreditation.,* Maintain state office accreditation.,* Maintain state office accreditation.,,,,,,,,,
* Continue training/certification program for Treasurer and employees.,* Continue training/certification program for Treasurer and employees.,* Continue training/certification program for Treasurer and employees.,* Continue training/certification program for Treasurer and employees.,* Continue training/certification program for Treasurer and employees.,* Continue training/certification program for Treasurer and employees.,,,,,,
* Improve website and real estate and personal property statements.,* Improve website and real estate and personal property statements.,* Improve website and real estate and personal property statements.,* Improve website and real estate and personal property statements.,* Improve website and real estate and personal property statements.,* Improve website and real estate and personal property statements.,,,,,,
* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.,* Pursue collections of delinquent accounts through increased use of DMV stops and debt setoff programs.
,,,,36,,,,,,,
