Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”,Name: “Table 1 of 1 on page 124 of 239”
Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113
,,,,,,,,,,,
,,,,LIBRARY,LIBRARY,LIBRARY,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,Change,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"466,896",$,"486,290",$,"493,227",$,"485,714",$,"(7,513)",-1.5%
Operating Expenses,,"101,750",,"126,584",,"121,420",,"114,690",,"(6,730)",-5.5%
Capital Outlay,,"152,574",,"151,785",,"149,425",,"122,458",,"(26,967)",-18.0%
Totals,$,"721,220",$,"764,659",$,"764,072",$,"722,862",$,"(41,210)",-5.4%
Personnel Summary,,,,FY 2008,,FY 2009,,FY 2010,,FY 2011,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Library Director,,,,1,,1,,1,,1,
Reference Librarian,,,,1,,1,,1,,1,
Senior Library Associate/System Admin,Senior Library Associate/System Admin,Senior Library Associate/System Admin,,1,,1,,1,,1,
Library Associate,,,,1,,1,,1,,1,
Administrative Secretary,,,,1,,1,,1,,1,
Library Associate (FTE),,,,1.5,,1.25,,1.25,,1.25,
Senior Library Assistant (FTE),,,,1.45,,1.4,,1.4,,1.4,
Library Assistant (FTE),,,,3.50,,3.80,,3.80,,3.80,
Library Page (FTE),,,,0.50,,0.50,,0.50,,0.50,
Totals,,,,11.95,,11.95,,11.95,,11.95,
Goals and Objectives,,,,,,,,,,,
* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,* Continue to develop the Library's resources and services on a wide variety of formats to meet the,
"educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.","educational, informational, and leisure needs of the community.",,,,,
"* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.","* Provide informational, recreational and cultural programs and activities to enrich the community.",
"* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.","* Enable patrons to receive Library newsletters, overdue notices, etc. electronically.",,,
* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,* Provide up-to-date and high quality technology resources and services which results in positive Library,
experiences.,,,,,,,,,,,
* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,* Refine the Library's new operating system to make the Library more convenient and accessible.,
* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,* Promote Library membership through services and various outreach programs.,,,
* Continue to enhance the Library's webpage.,* Continue to enhance the Library's webpage.,* Continue to enhance the Library's webpage.,* Continue to enhance the Library's webpage.,,,,,,,,
* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the,* Upgrade the Library operating system and online public catalogue to make services more accessible to the
public.,,,,,,,,,,,
,,,,80,,,,,,,
