Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”,Name: “Table 1 of 1 on page 132 of 239”
Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121
,,,,,,,,,,,
,,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,COMMUNITY DEVELOPMENT,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,Change,Change,Change
,FY 2008,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"152,170",,"169,888",,"199,696",,"187,029",,"(12,667)",-6.3%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,"$ 152,170","$ 152,170",$,"169,888",$,"199,696",$,"187,029",$,"(12,667)",-6.3%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
"* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and","* Continue to contribute to a number of agencies which provide services to disadvantaged, elderly, and",
youth.,,,,,,,,,,,
"* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,","* Continue to contribute to agencies which provide services which benefit Poquoson's economy,",
including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,including those which attract new businesses to the area and increase local tourism.,,
,,,,88,,,,,,,
