Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”,Name: “Table 1 of 1 on page 114 of 239”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,
,,,MENTAL HEALTH,MENTAL HEALTH,MENTAL HEALTH,MENTAL HEALTH,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,Budget,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"160,710",,"173,993",,"177,530",,"178,621",,"1,091",0.6%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"160,710",$,"173,993","$ 177,530","$ 177,530",$,"178,621",$,"1,091",0.6%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,* Provide funding to Colonial Services Board for Poquoson's share of needed programming for mental,
"health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.","health, mental retardation, or substance abuse.",,,,,,,
"* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.","* Provide services for outreach detention, community supervision, and Crossroads Teen House.",
,,,,70,,,,,,,
