Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”,Name: “Table 1 of 1 on page 86 of 239”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,,
,,RISK MANAGEMENT,RISK MANAGEMENT,RISK MANAGEMENT,RISK MANAGEMENT,RISK MANAGEMENT,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,Change,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"26,837",$,"4,406",$,"33,680",$,"43,140",$,"9,460",28.1%
Operating Expenses,,"46,368",,"45,554",,"31,020",,"56,520",,"25,500",82.2%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"73,205",$,"49,960",$,"64,700",$,"99,660",$,"34,960",54.0%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,* Work to minimize liability exposure and to seek coverage wherever exposure exists.,Continue to stress,Continue to stress,Continue to stress
the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,the importance of safety programs and other preventive measures for reducing loss.,,,
"* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.","* Work with departments on safety, conduct inspections and various types of safety training.",
,,,,42,,,,,,,
