Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”,Name: “Table 1 of 1 on page 76 of 239”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,
,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,COMMISSIONER OF THE REVENUE,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,,FY 2010,,FY 2011,,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"264,032",$,"275,702",$,"283,136",$,"269,695",$,"(13,441)",-4.7%
Operating Expenses,,"11,517",,"11,613",,"10,430",,"11,930",,"1,500.00",14.4%
Capital Outlay,,"2,704",,-,,500,,-,,(500),-100.0%
Totals,$,"278,253",$,"287,315",$,"294,066",$,"281,625",$,"(12,441)",-4.2%
Personnel Summary,,,,,,,,,,,
,,,,FY 2008,,FY 2009,,FY 2010,,FY 2011,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Commissioner of the Revenue,,,,1,,1,,1,,1,
Deputy Commissioner II,,,,1,,1,,1,,1,
Deputy Commissioner I,,,,1,,1,,1,,1,
Assessment Technician/DMV Clerk,Assessment Technician/DMV Clerk,,,1,,1,,1,,1,
Totals,,,,4,,4,,4,,4,
Goals and Objectives,,,,,,,,,,,
* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,* Process online entry of State income tax returns within 2 days of receipt and submit required reports to,
State office and City Treasurer.,State office and City Treasurer.,,,,,,,,,,
* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,* Prepare the Real Estate Land Book and all necessary supplements.,Execute deferral and exemption of,Execute deferral and exemption of,Execute deferral and exemption of,Execute deferral and exemption of,
real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,real estate taxes for elderly and disabled persons who meet requirements.,,,
"* Maintain, print and mail personal property forms.","* Maintain, print and mail personal property forms.","* Maintain, print and mail personal property forms.","* Maintain, print and mail personal property forms.",Have all personal property assessed and the,Have all personal property assessed and the,Have all personal property assessed and the,Have all personal property assessed and the,Have all personal property assessed and the,Have all personal property assessed and the,Have all personal property assessed and the,
assessment book printed by April 1st.,assessment book printed by April 1st.,assessment book printed by April 1st.,,,,,,,,,
* Process business licenses by March 1st of each year.,* Process business licenses by March 1st of each year.,* Process business licenses by March 1st of each year.,* Process business licenses by March 1st of each year.,* Process business licenses by March 1st of each year.,,,,,,,
* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,* Enforce prepared food and beverage tax and cigarette taxation.,,,,,
* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,* Continue to audit the Virginia Department of Taxation for proper remittance of Poquoson's sales tax.,
,,,,32,,,,,,,
