Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”,Name: “Table 1 of 1 on page 68 of 239”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,
,,,CITY COUNCIL,CITY COUNCIL,CITY COUNCIL,CITY COUNCIL,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,Change,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"46,446",$,"48,322",$,"47,740",$,"47,951",$,211,0.4%
Operating Expenses,,"30,372",,"22,861",,"18,720",,"18,320",,(400),-2.1%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"76,818",$,"71,183",$,"66,460",$,"66,271",$,(189),-0.3%
Personnel Summary,,,,,,,,,,,
,,,,FY 2008,,FY 2009,,FY 2010,,FY 2011,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
City Clerk,,,,0.4,,0.4,,0.4,,0.4,
Totals,,,,0.4,,0.4,,0.4,,0.4,
"* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six","* In Personal Services, a minimal amount is budgeted as a stipend to the one City Mayor and six",
"City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.","City Council Members. All 7 members' stipends total $8,700 a year.",,,,,
Goals and Objectives,,,,,,,,,,,
* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,* Promote economic development opportunities as a means of bringing balance to local revenue,
generation.,,,,,,,,,,,
* Improve drainage throughout the City.,* Improve drainage throughout the City.,* Improve drainage throughout the City.,,,,,,,,,
* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,* To provide outstanding leadership on behalf of the citizens.,,,,,
,,,,24,,,,,,,
