Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”,Name: “Table 1 of 1 on page 116 of 239”
Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105
,,,,,,,,,,,
,,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,WELFARE / SOCIAL SERVICES,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,FY 2011,Change,Change,Change
,,FY 2008,,FY 2009,Revised,Revised,Adopted,Adopted,From 2010,From 2010,From 2010
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,-,$,-,$,-,$,-,,n/a,n/a
Operating Expenses,,"636,256",,"640,675",,"655,120",,"624,792",,"(30,328)",-4.6%
Capital Outlay,,-,,-,,-,,-,,n/a,n/a
Totals,$,"636,256",$,"640,675",$,"655,120",$,"624,792",$,"(30,328)",-4.6%
Personnel Summary,,,,,,,,,,,
N/A,,,,,,,,,,,
Goals and Objectives,,,,,,,,,,,
* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,* Maintain the current level of services to our citizens.,,,,,,,,
* Reduce local match requirements.,* Reduce local match requirements.,* Reduce local match requirements.,,,,,,,,,
,,,,72,,,,,,,
